gene_id	log2FC	PValue	FDR	PE_L2H	Critical_L2H	Area_L2H	PeakH_L2H	PeakX_L2H	PE_H2L	Critical_H2L	Area_H2L	PeakH_H2L	PeakX_H2L	direction_best	TE_score_L2H	TE_score_any	fc_thresh	pass_fc	stat_name	score
ENSG00000012171	0.0594556062815992	0.0245514837929624	0.0950261368601358	0.0154742573311682	31.9487174841908	-0.125103977616455	0.0163339382940109	0.0526315789473684	0.180533002196962	61.9469308537591	0.126257183908046	0.408348457350272	0.557894736842105	H2L	0.125103977616455	0.180533002196962	1.5	FALSE	PE	1.60992225573558
ENSG00000278919	0.0771594666506229	0.0311307093085511	0.109726416922515	0	8.22813676985893	-0.150058605565638	1.4507451501454e-17	1	0.173158849937912	3.27501243841113	0.145767165759226	0.373865698729583	0.536842105263158	H2L	0.150058605565638	0.173158849937912	1.5	FALSE	PE	1.50681098386998
ENSG00000165029	0.341316097057285	0.00696526259016257	0.041560654188573	0	56.9698744004339	-0.206319948578342	1.4507451501454e-17	1	0.204795109370522	13.6651177274209	0.189778055051422	0.486388384754991	0.578947368421053	H2L	0.206319948578342	0.204795109370522	1.5	FALSE	PE	2.15706250604413
ENSG00000279849	0.119799162569201	0.000413695820960983	0.00683983645128589	0.0667876588021779	31.5735025565085	-0.0996956291591047	0.0689655172413793	0.0315789473684211	0.251456681631483	85.362279818891	0.130794388989716	0.318511796733212	0.210526315789474	H2L	0.0996956291591047	0.251456681631483	1.5	FALSE	PE	3.38331886620218
ENSG00000110427	-0.427478552892072	7.90249896773607e-06	0.000816659538485138	0.298825102684115	109.427587167904	0.170721793708409	0.430127041742287	0.305263157894737	0.0172413793103448	214.218987547157	-0.153234649122807	0.0172413793103448	0	L2H	0.170721793708409	0.298825102684115	1.5	FALSE	PE	5.10223555216314
ENSG00000171121	0.0797461305225372	0.649268524939299	0.798279339305933	0.0567389435476168	1.77145699222116	-0.0606756654567453	0.0598911070780399	0.0526315789473684	0.0672174992835992	2.56992622429739	0.0786165305505142	0.205989110707804	0.673684210526316	H2L	0.0606756654567453	0.0672174992835992	1.5	FALSE	PE	0.187575650225205
ENSG00000168014	0.139740919371238	3.95124948386804e-07	9.58956276251488e-05	0.00799503295443691	60.865523941942	-0.160040456745312	0.00816696914700545	0.0210526315789474	0.32191231254179	108.410505558382	0.181611085904416	0.456442831215971	0.294736842105263	H2L	0.160040456745312	0.32191231254179	1.5	FALSE	PE	6.40326554678294
ENSG00000163823	0	0.0450778297367085	0.143804968684431	0.000277008310249309	14.3918033918012	-0.0851765728977616	0.0263157894736842	0.989473684210526	0.168239564428312	4.97237854692684	0.0985802329098609	0.280399274047187	0.4	H2L	0.0851765728977616	0.168239564428312	1.5	FALSE	PE	1.34603700114545
ENSG00000183775	-0.496906566925211	5.17613682386713e-05	0.00229353691963219	0.278154551533098	125.677410729446	0.178888762855414	0.471869328493648	0.410526315789474	0.00799503295443691	253.060262996729	-0.150512326073805	0.00816696914700545	0.0210526315789474	L2H	0.178888762855414	0.278154551533098	1.5	FALSE	PE	4.28599425221792
ENSG00000278016	-0.180817771360263	0.123866929819882	0.27259744203543	0.137739994268794	2.54490662649577	0.0268923926194797	0.186932849364791	0.263157894736842	0.0588785939440252	4.6154184761599	0.008289851784634	0.121597096188748	0.515789473684211	L2H	0.0268923926194797	0.137739994268794	1.5	FALSE	PE	0.907044626745729
ENSG00000141002	0.260242336740814	0.17156562333924	0.335412393453614	0.0319419237749546	72.2871601753804	-0.0579533424077435	0.0399274047186933	0.2	0.127662622982138	87.1170241138649	0.081792574107683	0.26950998185118	0.526315789473684	H2L	0.0579533424077435	0.127662622982138	1.5	FALSE	PE	0.765569727499538
ENSG00000112214	1.10823701872961	0.0024493795550498	0.020797329293818	0.0506352087114338	2.15062009766063	-0.160040456745312	0.0517241379310345	0.0210526315789474	0.221272327825007	5.96085427180713	0.18705573200242	0.512704174228675	0.568421052631579	H2L	0.160040456745312	0.221272327825007	1.5	TRUE	PE	2.61094391153033
ENSG00000255767	0.0864864951599094	0.0750741353184411	0.199189869736874	0.0667876588021779	2.39083238763028	-0.0747410012099213	0.0689655172413793	0.0315789473684211	0.154054828541408	7.22371876536883	0.117182773744707	0.304900181488203	0.494736842105263	H2L	0.0747410012099213	0.154054828541408	1.5	FALSE	PE	1.12450966117483
ENSG00000009830	0.19033403698226	0.000960153624579933	0.0114314140225532	0.0172413793103448	13.678202112431	-0.0847228523895947	0.0172413793103448	0	0.23830356289999	36.6644450693217	0.123081140350877	0.343012704174229	0.305263157894737	H2L	0.0847228523895947	0.23830356289999	1.5	FALSE	PE	3.01765927428331
ENSG00000101935	-0.115873872818738	0.303297120131814	0.48737963417417	0.107794440729774	12.4555804386009	0.103571158499698	0.276769509981851	0.610526315789474	0.0172413793103448	19.7492700533074	-0.109223759830611	0.0172413793103448	0	L2H	0.103571158499698	0.107794440729774	1.5	FALSE	PE	0.518131713384685
ENSG00000145808	0.206373434921996	0.0979123573351983	0.238298952269063	0.067398987486866	19.6803398500807	-0.0162110556563823	0.0762250453720508	0.115789473684211	0.147521253223804	31.8658736578241	0.0482172565033273	0.212341197822142	0.305263157894737	H2L	0.0162110556563823	0.147521253223804	1.5	FALSE	PE	1.00916249324475
ENSG00000173120	0.183961775867682	0.02826526318285	0.104986199574004	0	268.988014432393	-0.16775370538415	1.4507451501454e-17	1	0.177027414270704	136.94283656594	0.144406004234725	0.391107078039927	0.547368421052632	H2L	0.16775370538415	0.177027414270704	1.5	FALSE	PE	1.54874696639251
ENSG00000240344	0.0396423537388102	0.696796129356006	0.829804126242482	0.00463272518865222	132.841181705237	-0.0715649576527526	0.088021778584392	0.947368421052632	0.0621740376349221	74.4762912562864	0.0500321385359952	0.256805807622505	0.757894736842105	H2L	0.0715649576527526	0.0621740376349221	1.5	FALSE	PE	0.156894270463075
ENSG00000187026	0.0467524409396658	0.224178880966634	0.40236397728988	0.0399369567293915	0.0631775487839208	0.0105584543254688	0.102540834845735	0.610526315789474	0.119715350081192	0.604651322967097	0.00148404416212946	0.137023593466425	0.126315789473684	H2L	0.0105584543254688	0.119715350081192	1.5	FALSE	PE	0.649405303033035
ENSG00000028277	0.14203511809283	0.119042059075131	0.265673076197664	0	4.28266144987196	-0.065666591046582	1.4507451501454e-17	1	0.139268315980514	0.782760466328394	0.0908669842710224	0.245009074410163	0.431578947368421	H2L	0.065666591046582	0.139268315980514	1.5	FALSE	PE	0.924299569724661
ENSG00000175104	0.0931407781953424	0.0523753924084644	0.156170706552268	0.0172413793103448	7.93853814806744	-0.0534161373260738	0.0172413793103448	0	0.160664819944598	16.0694613373437	0.0840611766485179	0.263157894736842	0.389473684210526	H2L	0.0534161373260738	0.160664819944598	1.5	FALSE	PE	1.28087271017949
ENSG00000163638	0.536443599260178	0.11927992429406	0.265673076197664	0	397.673050177542	-0.147790003024803	1.4507451501454e-17	1	0.138656987295826	61.2198184084301	0.106293481548699	0.346642468239564	0.6	H2L	0.147790003024803	0.138656987295826	1.5	FALSE	PE	0.923432645197936
ENSG00000152192	0.119448183112173	0.0243942240635045	0.0950261368601358	0.0224376731301939	0	-0.0516012552934059	0.0245009074410163	0.0842105263157895	0.181564619352374	0.0773860750631981	0.0836074561403509	0.23956442831216	0.242105263157895	H2L	0.0516012552934059	0.181564619352374	1.5	FALSE	PE	1.61271299146019
ENSG00000188937	0	0.821596344303978	0.885829787841087	0.0458209953195148	0	0.0023914851784634	0.111615245009074	0.589473684210526	0.0292291527366511	0	-0.0175722171808832	0.0925589836660617	0.684210526315789	L2H	0.0023914851784634	0.0458209953195148	1.5	FALSE	PE	0.0853415018014084
ENSG00000178537	0	0.246660700279946	0.430159074260661	0.0874200019104021	5.24445006985951	-0.0125812915910466	0.0943738656987296	0.0736842105263158	0.116658706657751	10.9520257221859	0.0513933000604961	0.160617059891107	0.273684210526316	H2L	0.0125812915910466	0.116658706657751	1.5	FALSE	PE	0.60790003985423
ENSG00000276022	0.0569918804567502	0.379751031770021	0.565609933227226	0.086999713439679	1.24815667307951	-0.00577548396854204	0.125226860254083	0.305263157894737	0.0984239182347884	1.99253215654649	0.022808908045977	0.166969147005445	0.410526315789474	H2L	0.00577548396854204	0.0984239182347884	1.5	FALSE	PE	0.42050103750094
ENSG00000078140	0	0.000148962105541825	0.00392769548406412	0.26306237462986	113.949621886056	0.175258998790079	0.462794918330309	0.431578947368421	0.000277008310249309	77.5813368905412	-0.174559513006655	0.0263157894736842	0.989473684210526	L2H	0.175258998790079	0.26306237462986	1.5	FALSE	PE	3.82692419767337
ENSG00000196993	-0.322011649744564	0.44074449442775	0.620727595880222	0.0917470627567103	6.71761967438739	-0.0162110556563823	0.102540834845735	0.105263157894737	0.0355812398509886	9.17898978297833	0.0250775105868119	0.135208711433757	0.736842105263158	L2H	0.0162110556563823	0.0917470627567103	1.5	FALSE	PE	0.355813103996493
ENSG00000139974	0.177641061318582	0.00170812515187615	0.0168183473983996	0.0314547712293438	158.510796191158	-0.0665740320629159	0.0335753176043557	0.0631578947368421	0.229754513325055	261.739110504985	0.109923245614035	0.325771324863884	0.294736842105263	H2L	0.0665740320629159	0.229754513325055	1.5	FALSE	PE	2.76748031234817
ENSG00000254466	0	0.821596344303978	0.885829787841087	0.0458209953195148	0	0.008289851784634	0.111615245009074	0.589473684210526	0.0245773235266024	0	-0.0184796581972172	0.0753176043557169	0.673684210526316	L2H	0.008289851784634	0.0458209953195148	1.5	FALSE	PE	0.0853415018014084
ENSG00000101911	-0.0288707763938205	0.0477875966327452	0.148681565370303	0.164877256662527	36.6306109912797	0.124442301875378	0.382032667876588	0.568421052631579	0.00180533002196963	19.9521265001662	-0.166392543859649	0.0190562613430127	0.905263157894737	L2H	0.124442301875378	0.164877256662527	1.5	FALSE	PE	1.32068481077201
ENSG00000164708	0.484011003928352	0.0509485962198396	0.153089240316812	0	11.5270338974615	-0.146428841500302	1.4507451501454e-17	1	0.161276148629286	0.797868902916521	0.155749016938899	0.364791288566243	0.557894736842105	H2L	0.146428841500302	0.161276148629286	1.5	FALSE	PE	1.29286777755306
ENSG00000166869	0.00229624427240116	0.208600684751536	0.384711051436852	0.0623268698060942	12.8771361055786	-0.0833616908650938	0.0680580762250454	0.0842105263157895	0.122762441493934	15.3004945074354	0.0926818663036903	0.277676950998185	0.557894736842105	H2L	0.0833616908650938	0.122762441493934	1.5	FALSE	PE	0.680684270294312
ENSG00000173261	-0.904057069101205	0.238529423967094	0.419403327453887	0.117260483331741	3.99545778810675	0.0173642619479734	0.168784029038113	0.305263157894737	0.101633393829401	6.29667163982217	0.0209940260133091	0.127041742286751	0.2	L2H	0.0173642619479734	0.117260483331741	1.5	TRUE	PE	0.622458040614006
ENSG00000198042	-0.118755365565819	0.0165355839650393	0.0731676751248619	0.188174610755564	10.3542804555513	0.110830686630369	0.357531760435572	0.473684210526316	0.0314547712293438	14.8986098862738	-0.11829816999395	0.0335753176043557	0.0631578947368421	L2H	0.110830686630369	0.188174610755564	1.5	FALSE	PE	1.78158046308373
ENSG00000198846	-0.254965945511637	0.0785468884898127	0.203795542606977	0.151609513802655	14.0530370860877	0.173444116757411	0.450090744101633	0.663157894736842	0.0172413793103448	23.1127010861824	-0.174105792498488	0.0172413793103448	0	L2H	0.173444116757411	0.151609513802655	1.5	FALSE	PE	1.10487101416913
ENSG00000161956	-0.164614446491552	0.405014530719977	0.588998388766861	0.096475308052345	61.3642141544922	0.0436800514216576	0.183303085299456	0.473684210526316	0.0667876588021779	81.3131515527359	-0.0334524349667272	0.0689655172413793	0.0315789473684211	L2H	0.0436800514216576	0.096475308052345	1.5	FALSE	PE	0.392529395308047
ENSG00000275544	0.342080549424125	0.0803917268738307	0.205923552352335	0.0341197822141561	0	-0.118751890502117	0.0344827586206897	0.0105263157894737	0.149775527748591	0.594477674531714	0.143044842710224	0.355716878402904	0.578947368421053	H2L	0.118751890502117	0.149775527748591	1.5	FALSE	PE	1.09478864227037
ENSG00000130147	0.269960438354685	0.00205306923181783	0.0187598761866846	0.0172413793103448	3.90781480962451	-0.147790003024803	0.0172413793103448	0	0.226802942019295	10.1498346331533	0.140322519661222	0.38475499092559	0.410526315789474	H2L	0.147790003024803	0.226802942019295	1.5	FALSE	PE	2.68759640548088
ENSG00000101150	0.0816758688352274	0.419993322388372	0.603656784783252	0.00019104021396504	77.5905476094325	-0.0869914549304295	0.0090744101633394	0.978947368421053	0.0947559461266597	55.4514220559848	0.0754404869933454	0.225045372050817	0.578947368421053	H2L	0.0869914549304295	0.0947559461266597	1.5	FALSE	PE	0.376757614537662
ENSG00000125648	0	0.0440963393649157	0.142780506154683	0.0816601394593562	77.4776667427525	-0.0466103297035693	0.0934664246823956	0.126315789473684	0.168315980513898	133.594069018445	0.0790702510586812	0.238656987295826	0.294736842105263	H2L	0.0466103297035693	0.168315980513898	1.5	FALSE	PE	1.35559746177033
